evaluation_id,CLM_ID,CLM_LINE_NUM,expected_BR_DATE_001,expected_BR_DATE_002,expected_BR_AMT_001,expected_BR_AMT_002,expected_violation_count,scenario
EVAL_CLM_000800,EVAL_CLM_000800,1,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000801,EVAL_CLM_000801,1,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000802,EVAL_CLM_000802,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000803,EVAL_CLM_000803,1,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000804,EVAL_CLM_000804,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000805,EVAL_CLM_000805,6,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000806,EVAL_CLM_000806,9,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000807,EVAL_CLM_000807,3,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000808,EVAL_CLM_000808,5,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000809,EVAL_CLM_000809,6,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000810,EVAL_CLM_000810,1,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000811,EVAL_CLM_000811,4,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000812,EVAL_CLM_000812,1,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000813,EVAL_CLM_000813,6,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000814,EVAL_CLM_000814,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000815,EVAL_CLM_000815,5,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000816,EVAL_CLM_000816,4,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000817,EVAL_CLM_000817,4,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000818,EVAL_CLM_000818,4,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000819,EVAL_CLM_000819,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000820,EVAL_CLM_000820,7,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000821,EVAL_CLM_000821,3,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000822,EVAL_CLM_000822,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000823,EVAL_CLM_000823,3,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000824,EVAL_CLM_000824,11,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000825,EVAL_CLM_000825,7,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000826,EVAL_CLM_000826,3,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000827,EVAL_CLM_000827,1,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000828,EVAL_CLM_000828,13,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000829,EVAL_CLM_000829,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000830,EVAL_CLM_000830,3,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000831,EVAL_CLM_000831,3,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000832,EVAL_CLM_000832,5,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000833,EVAL_CLM_000833,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000834,EVAL_CLM_000834,7,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000835,EVAL_CLM_000835,2,PASS,EXPECTED_FAIL,PASS,PASS,1,ADMISSION_DISCHARGE
EVAL_CLM_000836,EVAL_CLM_000836,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000837,EVAL_CLM_000837,7,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000838,EVAL_CLM_000838,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000839,EVAL_CLM_000839,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000840,EVAL_CLM_000840,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000841,EVAL_CLM_000841,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000842,EVAL_CLM_000842,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000843,EVAL_CLM_000843,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000844,EVAL_CLM_000844,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000845,EVAL_CLM_000845,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000846,EVAL_CLM_000846,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000847,EVAL_CLM_000847,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000848,EVAL_CLM_000848,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000849,EVAL_CLM_000849,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000850,EVAL_CLM_000850,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000851,EVAL_CLM_000851,5,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000852,EVAL_CLM_000852,6,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000853,EVAL_CLM_000853,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000854,EVAL_CLM_000854,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000855,EVAL_CLM_000855,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000856,EVAL_CLM_000856,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000857,EVAL_CLM_000857,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000858,EVAL_CLM_000858,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000859,EVAL_CLM_000859,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000860,EVAL_CLM_000860,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000861,EVAL_CLM_000861,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000862,EVAL_CLM_000862,5,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000863,EVAL_CLM_000863,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000864,EVAL_CLM_000864,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000865,EVAL_CLM_000865,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000866,EVAL_CLM_000866,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000867,EVAL_CLM_000867,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000868,EVAL_CLM_000868,7,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000869,EVAL_CLM_000869,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000870,EVAL_CLM_000870,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000871,EVAL_CLM_000871,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000872,EVAL_CLM_000872,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000873,EVAL_CLM_000873,5,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000874,EVAL_CLM_000874,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000875,EVAL_CLM_000875,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000876,EVAL_CLM_000876,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000877,EVAL_CLM_000877,6,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000878,EVAL_CLM_000878,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000879,EVAL_CLM_000879,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000880,EVAL_CLM_000880,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000881,EVAL_CLM_000881,6,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000882,EVAL_CLM_000882,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000883,EVAL_CLM_000883,5,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000884,EVAL_CLM_000884,6,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000885,EVAL_CLM_000885,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000886,EVAL_CLM_000886,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000887,EVAL_CLM_000887,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000888,EVAL_CLM_000888,5,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000889,EVAL_CLM_000889,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000890,EVAL_CLM_000890,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000891,EVAL_CLM_000891,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000892,EVAL_CLM_000892,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000893,EVAL_CLM_000893,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000894,EVAL_CLM_000894,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000895,EVAL_CLM_000895,8,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000896,EVAL_CLM_000896,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000897,EVAL_CLM_000897,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000898,EVAL_CLM_000898,6,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000899,EVAL_CLM_000899,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000900,EVAL_CLM_000900,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000901,EVAL_CLM_000901,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000902,EVAL_CLM_000902,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000903,EVAL_CLM_000903,7,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000904,EVAL_CLM_000904,5,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000905,EVAL_CLM_000905,2,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000906,EVAL_CLM_000906,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000907,EVAL_CLM_000907,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000908,EVAL_CLM_000908,3,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000909,EVAL_CLM_000909,4,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000910,EVAL_CLM_000910,1,PASS,PASS,EXPECTED_FAIL,PASS,1,NEGATIVE_AMOUNT
EVAL_CLM_000911,EVAL_CLM_000911,2,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000912,EVAL_CLM_000912,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000913,EVAL_CLM_000913,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000914,EVAL_CLM_000914,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000915,EVAL_CLM_000915,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000916,EVAL_CLM_000916,6,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000917,EVAL_CLM_000917,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000918,EVAL_CLM_000918,2,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000919,EVAL_CLM_000919,10,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000920,EVAL_CLM_000920,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000921,EVAL_CLM_000921,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000922,EVAL_CLM_000922,6,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000923,EVAL_CLM_000923,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000924,EVAL_CLM_000924,2,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000925,EVAL_CLM_000925,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000926,EVAL_CLM_000926,5,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000927,EVAL_CLM_000927,9,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000928,EVAL_CLM_000928,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000929,EVAL_CLM_000929,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000930,EVAL_CLM_000930,6,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000931,EVAL_CLM_000931,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000932,EVAL_CLM_000932,8,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000933,EVAL_CLM_000933,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000934,EVAL_CLM_000934,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000935,EVAL_CLM_000935,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000936,EVAL_CLM_000936,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000937,EVAL_CLM_000937,15,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000938,EVAL_CLM_000938,2,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000939,EVAL_CLM_000939,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000940,EVAL_CLM_000940,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000941,EVAL_CLM_000941,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000942,EVAL_CLM_000942,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000943,EVAL_CLM_000943,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000944,EVAL_CLM_000944,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000945,EVAL_CLM_000945,2,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000946,EVAL_CLM_000946,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000947,EVAL_CLM_000947,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000948,EVAL_CLM_000948,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000949,EVAL_CLM_000949,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000950,EVAL_CLM_000950,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000951,EVAL_CLM_000951,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000952,EVAL_CLM_000952,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000953,EVAL_CLM_000953,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000954,EVAL_CLM_000954,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000955,EVAL_CLM_000955,5,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000956,EVAL_CLM_000956,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000957,EVAL_CLM_000957,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000958,EVAL_CLM_000958,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000959,EVAL_CLM_000959,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000960,EVAL_CLM_000960,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000961,EVAL_CLM_000961,3,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000962,EVAL_CLM_000962,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000963,EVAL_CLM_000963,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000964,EVAL_CLM_000964,7,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000965,EVAL_CLM_000965,4,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000966,EVAL_CLM_000966,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000967,EVAL_CLM_000967,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000968,EVAL_CLM_000968,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000969,EVAL_CLM_000969,9,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000970,EVAL_CLM_000970,1,PASS,PASS,PASS,EXPECTED_FAIL,1,PAYMENT_OVER_CHARGE
EVAL_CLM_000971,EVAL_CLM_000971,2,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000972,EVAL_CLM_000972,6,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000973,EVAL_CLM_000973,5,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000974,EVAL_CLM_000974,1,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000975,EVAL_CLM_000975,4,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000976,EVAL_CLM_000976,4,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000977,EVAL_CLM_000977,2,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000978,EVAL_CLM_000978,3,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000979,EVAL_CLM_000979,5,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000980,EVAL_CLM_000980,8,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000981,EVAL_CLM_000981,3,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000982,EVAL_CLM_000982,6,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000983,EVAL_CLM_000983,3,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000984,EVAL_CLM_000984,3,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000985,EVAL_CLM_000985,6,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000986,EVAL_CLM_000986,3,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000987,EVAL_CLM_000987,4,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000988,EVAL_CLM_000988,5,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000989,EVAL_CLM_000989,2,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000990,EVAL_CLM_000990,3,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000991,EVAL_CLM_000991,2,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000992,EVAL_CLM_000992,5,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000993,EVAL_CLM_000993,1,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000994,EVAL_CLM_000994,1,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000995,EVAL_CLM_000995,1,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000996,EVAL_CLM_000996,2,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000997,EVAL_CLM_000997,5,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000998,EVAL_CLM_000998,1,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_000999,EVAL_CLM_000999,1,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
EVAL_CLM_001000,EVAL_CLM_001000,2,EXPECTED_FAIL,PASS,EXPECTED_FAIL,PASS,2,MULTI_RULE
